Order_ID,Order_Date,Store_ID,Store_City,Store_Region,Product_ID,Product_Name,Category,Sub_Category,Customer_ID,Customer_Name,Segment,Salesperson,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method
ORD482,6/14/2024,ST001,New York,West,PRD184,Smart Watch Gift,Electronics,Wearables,CUST1482,Daughter F,Consumer,John Smith,1,18000,5,17100,13000,4100,Online
ORD483,6/15/2024,ST002,Los Angeles,North,PRD281,Father's Day Clothing,Clothing,Men's Wear,CUST1483,Son G,Consumer,Emily Johnson,2,4500,5,8550,6500,2050,Card
ORD484,6/15/2024,ST002,Los Angeles,North,PRD282,Formal Shirt Set,Clothing,Formal Wear,CUST1484,Daughter H,Consumer,Emily Johnson,3,2800,0,8400,6300,2100,Cash
ORD485,6/16/2024,ST003,Chicago,South,PRD377,Yoga Day Special,Electronics,Fitness,CUST1485,Yoga I,Consumer,Michael Brown,2,5500,8,10120,7700,2420,Card
ORD486,6/16/2024,ST003,Chicago,South,PRD378,Fitness Tracker,Electronics,Wearables,CUST1486,Yoga J,Consumer,Michael Brown,3,4500,5,12825,9800,3025,Online
ORD487,6/17/2024,ST004,Houston,East,PRD511,Yoga Mat Premium,Sports,Fitness,CUST1487,Yoga K,Consumer,Jessica Davis,4,2200,0,8800,6600,2200,Card
ORD488,6/17/2024,ST004,Houston,East,PRD512,Meditation Cushion,Furniture,Wellness,CUST1488,Yoga L,Consumer,Jessica Davis,5,1200,5,5700,4300,1400,Cash
ORD489,6/18/2024,ST005,Houston,South,PRD577,International Yoga Day,Furniture,Health Food,CUST1489,Yoga M,Consumer,David Wilson,6,350,0,2100,1550,550,Cash
ORD490,6/18/2024,ST005,Houston,South,PRD578,Organic Health Pack,Furniture,Organic,CUST1490,Yoga N,Consumer,David Wilson,4,550,0,2200,1650,550,Card
ORD491,6/19/2024,ST006,Houston,West,PRD657,Yoga Accessories Kit,Sports,Yoga,CUST1491,Yoga O,Consumer,Daniel Miller,3,2800,5,7980,6000,1980,Card
ORD492,6/19/2024,ST006,Houston,West,PRD658,Yoga Wear,Sports,Apparel,CUST1492,Yoga P,Consumer,Daniel Miller,4,1800,0,7200,5400,1800,Online
ORD493,6/20/2024,ST007,Houston,East,PRD513,Monsoon Special Bean Bag,Furniture,Seating,CUST1493,Student Q,Consumer,Jessica Davis,2,4500,0,9000,6800,2200,Card
ORD494,6/20/2024,ST007,Houston,East,PRD514,Floor Cushions,Furniture,Seating,CUST1494,Student R,Consumer,Jessica Davis,6,800,5,4560,3400,1160,Cash
ORD495,6/21/2024,ST008,Houston,East,PRD515,Summer Solstice Sale,Furniture,All,CUST1495,Shopper S,Consumer,Jessica Davis,4,12000,15,40800,31000,9800,Card
ORD496,6/21/2024,ST008,Houston,East,PRD516,Clearance Sale,Furniture,All,CUST1496,Shopper T,Consumer,Jessica Davis,3,8500,20,20400,15500,4900,Online
ORD497,6/22/2024,ST001,New York,West,PRD185,Monsoon TV Offer,Electronics,Televisions,CUST1497,Family U,Consumer,John Smith,1,38000,12,33440,26000,7440,Card
ORD498,6/22/2024,ST001,New York,West,PRD186,Home Theater System,Electronics,Audio,CUST1498,Family V,Consumer,John Smith,1,25000,8,23000,18000,5000,Online
ORD499,6/23/2024,ST002,Los Angeles,North,PRD283,Monsoon Clothing Sale,Clothing,All,CUST1499,Shopper W,Consumer,Emily Johnson,5,2200,15,9350,7000,2350,Card
ORD500,6/23/2024,ST002,Los Angeles,North,PRD284,Rainwear Collection,Clothing,Outerwear,CUST1500,Shopper X,Consumer,Emily Johnson,3,1500,10,4050,3000,1050,Cash
ORD501,6/24/2024,ST003,Chicago,South,PRD379,Monsoon Gaming PC,Electronics,Computers,CUST1501,Gamer Y,Consumer,Michael Brown,1,85000,8,78200,62000,16200,Card
ORD502,6/24/2024,ST003,Chicago,South,PRD380,Gaming Chair,Electronics,Accessories,CUST1502,Gamer Z,Consumer,Michael Brown,1,22000,5,20900,16500,4400,Online
ORD503,6/25/2024,ST004,Houston,East,PRD517,Monsoon Bedding Sale,Furniture,Bedding,CUST1503,Home A,Consumer,Jessica Davis,4,2800,8,10304,7800,2504,Card
ORD504,6/25/2024,ST004,Houston,East,PRD518,Quilt & Blanket,Furniture,Bedding,CUST1504,Home B,Consumer,Jessica Davis,3,3500,5,9975,7600,2375,Cash
ORD505,6/26/2024,ST005,Houston,South,PRD579,Monsoon Fruits,Furniture,Fruits,CUST1505,Health C,Consumer,David Wilson,5,220,0,1100,800,300,Cash
ORD506,6/26/2024,ST005,Houston,South,PRD580,Vitamin C Pack,Furniture,Health,CUST1506,Health D,Consumer,David Wilson,4,350,0,1400,1050,350,Card
ORD507,6/27/2024,ST006,Houston,West,PRD659,Monsoon Adventure Gear,Sports,Outdoor,CUST1507,Adventurer E,Consumer,Daniel Miller,2,6500,5,12350,9500,2850,Card
ORD508,6/27/2024,ST006,Houston,West,PRD660,Waterproof Backpack,Sports,Bags,CUST1508,Adventurer F,Consumer,Daniel Miller,3,2800,0,8400,6300,2100,Online
ORD509,6/28/2024,ST007,Houston,East,PRD519,Monsoon Home Office,Furniture,Office,CUST1509,WFH G,Home Office,Jessica Davis,2,8500,8,15640,12000,3640,Card
ORD510,6/28/2024,ST007,Houston,East,PRD520,Ergonomic Chair,Furniture,Chairs,CUST1510,WFH H,Home Office,Jessica Davis,1,15000,5,14250,11000,3250,Cash
ORD501,7/1/2024,ST001,New York,West,PRD187,July Startup Offer,Electronics,All,CUST1501,Startup A,Corporate,John Smith,5,15000,12,66000,50000,16000,Card
ORD502,7/1/2024,ST001,New York,West,PRD188,Office Laptop Bulk,Electronics,Computers,CUST1502,Startup B,Corporate,John Smith,8,55000,15,374000,300000,74000,Online
ORD503,7/2/2024,ST002,Los Angeles,North,PRD285,Monsoon Office Wear,Clothing,Formal Wear,CUST1503,Corporate C,Corporate,Emily Johnson,6,3200,8,17664,13500,4164,Card
ORD504,7/2/2024,ST002,Los Angeles,North,PRD286,Formal Shirts Bulk,Clothing,Men's Wear,CUST1504,Corporate D,Corporate,Emily Johnson,10,2500,10,22500,17000,5500,Cash
ORD505,7/3/2024,ST003,Chicago,South,PRD381,IT Company Order,Electronics,All,CUST1505,Tech E,Corporate,Michael Brown,12,22000,18,216480,170000,46480,Card
ORD506,7/3/2024,ST003,Chicago,South,PRD382,Server Equipment,Electronics,Networking,CUST1506,Tech F,Corporate,Michael Brown,3,85000,12,224400,180000,44400,Online
ORD507,7/4/2024,ST004,Houston,East,PRD523,Office Furniture Bulk,Furniture,Office,CUST1507,Corporate G,Corporate,Jessica Davis,15,12000,20,144000,110000,34000,Card
ORD508,7/4/2024,ST004,Houston,East,PRD524,Conference Tables,Furniture,Office,CUST1508,Corporate H,Corporate,Jessica Davis,4,35000,15,119000,90000,29000,Cash
ORD509,7/5/2024,ST005,Houston,South,PRD581,Corporate Grocery,Furniture,Bulk,CUST1509,Corporate I,Corporate,David Wilson,20,2500,8,46000,35000,11000,Card
ORD510,7/5/2024,ST005,Houston,South,PRD582,Office Snacks,Furniture,Snacks,CUST1510,Corporate J,Corporate,David Wilson,15,1800,5,25650,19500,6150,Online
ORD511,7/6/2024,ST006,Houston,West,PRD661,Corporate Sports Kit,Sports,Bulk,CUST1511,Corporate K,Corporate,Daniel Miller,10,3500,12,30800,24000,6800,Card
ORD512,7/6/2024,ST006,Houston,West,PRD662,Team Uniforms,Sports,Apparel,CUST1512,Corporate L,Corporate,Daniel Miller,25,2200,15,46750,36000,10750,Online
ORD513,7/7/2024,ST007,Houston,East,PRD525,Office Cabin Furniture,Furniture,Office,CUST1513,Corporate M,Corporate,Jessica Davis,6,18000,10,97200,75000,22200,Card
ORD514,7/7/2024,ST007,Houston,East,PRD526,Reception Desk,Furniture,Office,CUST1514,Corporate N,Corporate,Jessica Davis,2,45000,8,82800,65000,17800,Cash
ORD515,7/8/2024,ST008,Houston,East,PRD527,HR Department Order,Furniture,Office,CUST1515,Corporate O,Corporate,Jessica Davis,8,9500,12,66880,52000,14880,Card
ORD516,7/8/2024,ST008,Houston,East,PRD528,Employee Chairs,Furniture,Chairs,CUST1516,Corporate P,Corporate,Jessica Davis,20,6500,15,110500,85000,25500,Online
ORD517,7/9/2024,ST001,New York,West,PRD189,B2B Electronics Deal,Electronics,All,CUST1517,Corporate Q,Corporate,John Smith,15,28000,18,344400,270000,74400,Card
ORD518,7/9/2024,ST001,New York,West,PRD190,CCTV Security System,Electronics,Security,CUST1518,Corporate R,Corporate,John Smith,5,45000,12,198000,155000,43000,Online
ORD546,7/23/2024,ST007,Houston,East,PRD538,Bunk Beds Bulk,Furniture,Educational,CUST1546,College TT,Educational,Jessica Davis,40,12000,12,422400,330000,92400,Cash
ORD547,7/24/2024,ST008,Houston,East,PRD539,Teacher's Furniture,Furniture,Educational,CUST1547,School UU,Educational,Jessica Davis,25,9500,10,213750,165000,48750,Card
ORD548,7/24/2024,ST008,Houston,East,PRD540,Staff Room Setup,Furniture,Educational,CUST1548,School VV,Educational,Jessica Davis,12,15000,8,165600,128000,37600,Online
ORD549,7/25/2024,ST001,New York,West,PRD193,Kargil Vijay Diwas,Electronics,Special,CUST1549,Veteran WW,Consumer,John Smith,2,25000,15,42500,33000,9500,Card
ORD550,7/25/2024,ST001,New York,West,PRD194,Army Welfare Offer,Electronics,Special,CUST1550,Veteran XX,Consumer,John Smith,1,45000,20,36000,28000,8000,Online
ORD551,7/26/2024,ST002,Los Angeles,North,PRD291,Kargil Day Special,Clothing,Tribute,CUST1551,Veteran YY,Consumer,Emily Johnson,3,2800,12,7392,5600,1792,Card
ORD552,7/26/2024,ST002,Los Angeles,North,PRD292,Tricolor Collection,Clothing,Patriotic,CUST1552,Veteran ZZ,Consumer,Emily Johnson,4,2200,10,7920,6000,1920,Cash
ORD553,7/27/2024,ST003,Chicago,South,PRD387,Freedom Sale Begin,Electronics,All,CUST1553,Shopper AAA,Consumer,Michael Brown,3,15000,8,41400,32000,9400,Card
ORD554,7/27/2024,ST003,Chicago,South,PRD388,Pre-Independence Offer,Electronics,All,CUST1554,Shopper BBB,Consumer,Michael Brown,2,32000,10,57600,45000,12600,Online
ORD555,7/28/2024,ST004,Houston,East,PRD541,Freedom Furniture Sale,Furniture,All,CUST1555,Shopper CCC,Consumer,Jessica Davis,3,18000,12,47520,37000,10520,Card
ORD556,7/28/2024,ST004,Houston,East,PRD542,Tiranga Collection,Furniture,Decor,CUST1556,Shopper DDD,Consumer,Jessica Davis,5,3500,8,16100,12500,3600,Cash
ORD557,7/29/2024,ST005,Houston,South,PRD587,Independence Grocery,Furniture,Special,CUST1557,Shopper EEE,Consumer,David Wilson,8,1200,5,9120,7000,2120,Card
ORD558,7/29/2024,ST005,Houston,South,PRD588,Patriotic Snacks Pack,Furniture,Special,CUST1558,Shopper FFF,Consumer,David Wilson,10,550,0,5500,4100,1400,Online
ORD559,7/30/2024,ST006,Houston,West,PRD667,Sports Freedom Sale,Sports,All,CUST1559,Shopper GGG,Consumer,Daniel Miller,4,3500,10,12600,9700,2900,Card
ORD560,7/30/2024,ST006,Houston,West,PRD668,Tricolor Sportswear,Sports,Apparel,CUST1560,Shopper HHH,Consumer,Daniel Miller,6,1800,8,9936,7600,2336,Online
ORD561,7/31/2024,ST007,Houston,East,PRD543,Independence Day Sale,Furniture,All,CUST1561,Shopper III,Consumer,Jessica Davis,2,25000,15,42500,33000,9500,Card
ORD562,7/31/2024,ST007,Houston,East,PRD544,Flag Display Stand,Furniture,Decor,CUST1562,Shopper JJJ,Consumer,Jessica Davis,10,800,0,8000,6000,2000,Cash
ORD563,8/1/2024,ST001,New York,West,PRD195,August Month Start,Electronics,All,CUST1563,Shopper KKK,Consumer,John Smith,2,18000,5,34200,26500,7700,Card
ORD564,8/1/2024,ST001,New York,West,PRD196,Friendship Day Gifts,Electronics,Gifts,CUST1564,Friend LLL,Consumer,John Smith,3,5500,8,15180,11500,3680,Online
ORD565,8/2/2024,ST002,Los Angeles,North,PRD293,Friendship Day Bands,Clothing,Accessories,CUST1565,Friend MMM,Consumer,Emily Johnson,10,500,0,5000,3500,1500,Cash
ORD566,8/2/2024,ST002,Los Angeles,North,PRD294,Couple T-Shirts,Clothing,Couples,CUST1566,Friend NNN,Consumer,Emily Johnson,4,1800,5,6840,5200,1640,Card
ORD567,8/3/2024,ST003,Chicago,South,PRD389,Friendship Day Gadgets,Electronics,Gifts,CUST1567,Friend OOO,Consumer,Michael Brown,3,4500,0,13500,10200,3300,Card
ORD568,8/3/2024,ST003,Chicago,South,PRD390,Smart Band Gift,Electronics,Wearables,CUST1568,Friend PPP,Consumer,Michael Brown,2,5500,5,10450,8000,2450,Online
ORD569,8/4/2024,ST004,Houston,East,PRD545,Rakhi Shopping Start,Furniture,Gifts,CUST1569,Sister QQQ,Consumer,Jessica Davis,2,8500,8,15640,12000,3640,Card
ORD570,8/4/2024,ST004,Houston,East,PRD546,Rakhi Gift Hamper,Furniture,Gifts,CUST1570,Sister RRR,Consumer,Jessica Davis,3,3500,5,9975,7600,2375,Cash
ORD571,8/5/2024,ST005,Houston,South,PRD589,Rakhi Sweets,Furniture,Sweets,CUST1571,Sister SSS,Consumer,David Wilson,5,650,0,3250,2400,850,Cash
ORD572,8/5/2024,ST005,Houston,South,PRD590,Dry Fruits Pack,Furniture,Gifts,CUST1572,Sister TTT,Consumer,David Wilson,4,1200,0,4800,3600,1200,Card
ORD573,8/6/2024,ST006,Houston,West,PRD669,Rakhi Sports Gift,Sports,Gifts,CUST1573,Brother UUU,Consumer,Daniel Miller,2,2800,5,5320,4000,1320,Card
ORD574,8/6/2024,ST006,Houston,West,PRD670,Fitness Band Gift,Sports,Wearables,CUST1574,Brother VVV,Consumer,Daniel Miller,1,4500,0,4500,3400,1100,Online
ORD575,8/7/2024,ST007,Houston,East,PRD547,Rakhi Special Furniture,Furniture,Gifts,CUST1575,Sister WWW,Consumer,Jessica Davis,1,15000,8,13800,10500,3300,Card
ORD576,8/7/2024,ST007,Houston,East,PRD548,Home Decor Gift,Furniture,Decor,CUST1576,Sister XXX,Consumer,Jessica Davis,3,4200,5,11970,9100,2870,Cash
ORD577,8/8/2024,ST008,Houston,East,PRD549,Rakhi Thali Set,Other,Religious,CUST1577,Sister YYY,Consumer,Jessica Davis,5,1200,0,6000,4500,1500,Card
ORD578,8/8/2024,ST008,Houston,East,PRD550,Pooja Essentials,Other,Religious,CUST1578,Sister ZZZ,Consumer,Jessica Davis,4,800,0,3200,2400,800,Online
ORD579,8/9/2024,ST001,New York,West,PRD197,Independence Week,Electronics,All,CUST1579,Patriot AAAA,Consumer,John Smith,2,25000,12,44000,34000,10000,Card
ORD580,8/9/2024,ST001,New York,West,PRD198,Tricolor Electronics,Electronics,Special,CUST1580,Patriot BBBB,Consumer,John Smith,3,12000,8,33120,25500,7620,Online
ORD581,8/10/2024,ST002,Los Angeles,North,PRD295,Tiranga Clothing,Clothing,Patriotic,CUST1581,Patriot CCCC,Consumer,Emily Johnson,5,1500,5,7125,5400,1725,Card
ORD582,8/10/2024,ST002,Los Angeles,North,PRD296,Flag T-Shirts,Clothing,Patriotic,CUST1582,Patriot DDDD,Consumer,Emily Johnson,8,800,0,6400,4800,1600,Cash
ORD583,8/11/2024,ST003,Chicago,South,PRD391,Freedom Festival,Electronics,All,CUST1583,Patriot EEEE,Consumer,Michael Brown,2,32000,10,57600,44500,13100,Card
ORD584,8/11/2024,ST003,Chicago,South,PRD392,Independence Offer,Electronics,All,CUST1584,Patriot FFFF,Consumer,Michael Brown,3,18000,8,49680,38500,11180,Online
ORD585,8/12/2024,ST004,Houston,East,PRD551,Swadeshi Furniture,Furniture,Special,CUST1585,Patriot GGGG,Consumer,Jessica Davis,2,22000,12,38720,30000,8720,Card
ORD586,8/12/2024,ST004,Houston,East,PRD552,Indian Craft Furniture,Furniture,Handicraft,CUST1586,Patriot HHHH,Consumer,Jessica Davis,3,9500,8,26220,20000,6220,Cash
ORD587,8/13/2024,ST005,Houston,South,PRD591,Indian Grocery Pack,Furniture,Special,CUST1587,Patriot IIII,Consumer,David Wilson,6,1500,5,8550,6500,2050,Card
ORD588,8/13/2024,ST005,Houston,South,PRD592,Traditional Sweets,Furniture,Sweets,CUST1588,Patriot JJJJ,Consumer,David Wilson,5,800,0,4000,3000,1000,Online
ORD589,8/14/2024,ST006,Houston,West,PRD671,Sports Tiranga Run,Sports,Event,CUST1589,Patriot KKKK,Consumer,Daniel Miller,10,1200,5,11400,8700,2700,Card
ORD590,8/14/2024,ST006,Houston,West,PRD672,Marathon Kit,Sports,Fitness,CUST1590,Patriot LLLL,Consumer,Daniel Miller,8,1800,0,14400,11000,3400,Online
ORD591,8/15/2024,ST001,New York,West,PRD199,Independence Day Mega Sale,Electronics,All,CUST1591,Citizen MMMM,Consumer,John Smith,4,15000,15,51000,39000,12000,Card
ORD592,8/15/2024,ST001,New York,West,PRD200,15th August Special,Electronics,All,CUST1592,Citizen NNNN,Consumer,John Smith,3,28000,18,68880,53000,15880,Online
ORD593,8/16/2024,ST002,Los Angeles,North,PRD297,Post-Independence Sale,Clothing,All,CUST1593,Shopper OOOO,Consumer,Emily Johnson,5,2500,12,11000,8400,2600,Card
ORD594,8/16/2024,ST002,Los Angeles,North,PRD298,Clearance Stock,Clothing,All,CUST1594,Shopper PPPP,Consumer,Emily Johnson,4,1800,15,6120,4700,1420,Cash
ORD595,8/17/2024,ST003,Chicago,South,PRD393,Weekend Special,Electronics,All,CUST1595,Shopper QQQQ,Consumer,Michael Brown,2,22000,8,40480,31500,8980,Card
ORD596,8/17/2024,ST003,Chicago,South,PRD394,Student Offer,Electronics,All,CUST1596,Student RRRR,Consumer,Michael Brown,1,45000,10,40500,32000,8500,Online
ORD597,8/18/2024,ST004,Houston,East,PRD553,Pujo Shopping Start,Furniture,All,CUST1597,Shopper SSSS,Consumer,Jessica Davis,2,28000,8,51520,40000,11520,Card
ORD598,8/18/2024,ST004,Houston,East,PRD554,Durga Puja Advance,Furniture,All,CUST1598,Shopper TTTT,Consumer,Jessica Davis,3,15000,5,42750,33000,9750,Cash
ORD599,8/19/2024,ST005,Houston,South,PRD593,Onam Special Start,Furniture,Festive,CUST1599,Malayali UUUU,Consumer,David Wilson,4,2500,8,9200,7000,2200,Card
ORD600,8/19/2024,ST005,Houston,South,PRD594,Onam Sadhya Pack,Furniture,Festive,CUST1600,Malayali VVVV,Consumer,David Wilson,3,1800,5,5130,3900,1230,Online
ORD601,8/20/2024,ST006,Houston,West,PRD673,Ganesh Festival Start,Sports,Events,CUST1601,Devotee WWWW,Consumer,Daniel Miller,5,1500,0,7500,5700,1800,Card
ORD602,8/20/2024,ST006,Houston,West,PRD674,Ganesh Idol Decoration,Other,Religious,CUST1602,Devotee XXXX,Consumer,Daniel Miller,3,2200,5,6270,4800,1470,Online
ORD603,8/21/2024,ST007,Houston,East,PRD555,Durga Puja Decor,Furniture,Festive,CUST1603,Bengali YYYY,Consumer,Jessica Davis,4,3500,0,14000,10700,3300,Card
ORD604,8/21/2024,ST007,Houston,East,PRD556,Puja Pandal Supplies,Furniture,Festive,CUST1604,Bengali ZZZZ,Consumer,Jessica Davis,6,2800,8,15456,11800,3656,Cash
ORD605,8/22/2024,ST008,Houston,East,PRD557,Puja Gift Items,Other,Gifts,CUST1605,Bengali AAAA1,Consumer,Jessica Davis,8,1200,5,9120,6900,2220,Card
ORD606,8/22/2024,ST008,Houston,East,PRD558,Festive Home Decor,Furniture,Decor,CUST1606,Bengali BBBB1,Consumer,Jessica Davis,5,2200,0,11000,8400,2600,Online
ORD607,8/23/2024,ST001,New York,West,PRD201,Ganesh Chaturthi Special,Electronics,Festive,CUST1607,Marathi CCCC1,Consumer,John Smith,2,18000,8,33120,25500,7620,Card
ORD608,8/23/2024,ST001,New York,West,PRD202,Ganpati Decoration Lights,Electronics,Festive,CUST1608,Marathi DDDD1,Consumer,John Smith,4,2500,5,9500,7200,2300,Online
ORD609,8/24/2024,ST002,Los Angeles,North,PRD299,Janmashtami Special,Clothing,Festive,CUST1609,Devotee EEEE1,Consumer,Emily Johnson,3,3200,8,8832,6700,2132,Card
ORD610,8/24/2024,ST002,Los Angeles,North,PRD300,Krishna Dress,Clothing,Ethnic Wear,CUST1610,Devotee FFFF1,Consumer,Emily Johnson,2,2800,5,5320,4000,1320,Cash
ORD611,8/25/2024,ST003,Chicago,South,PRD395,Gowri-Ganesha Special,Electronics,Festive,CUST1611,Kannadiga GGGG1,Consumer,Michael Brown,2,15000,5,28500,22000,6500,Card
ORD601,8/26/2024,ST001,New York,West,PRD203,Ganesh Festival Offer,Electronics,Festive,CUST1613,Ganesh Bhakt A,Consumer,John Smith,3,12000,8,33120,25500,7620,Card
ORD602,8/26/2024,ST001,New York,West,PRD204,Modak Maker Machine,Electronics,Appliances,CUST1614,Ganesh Bhakt B,Consumer,John Smith,2,3500,5,6650,5100,1550,Online
ORD603,8/27/2024,ST002,Los Angeles,North,PRD301,Janmashtami Pooja Items,Other,Religious,CUST1615,Krishna Bhakt C,Consumer,Emily Johnson,5,1200,0,6000,4500,1500,Cash
ORD604,8/27/2024,ST002,Los Angeles,North,PRD302,Mathura Peda Pack,Furniture,Sweets,CUST1616,Krishna Bhakt D,Consumer,Emily Johnson,4,800,0,3200,2400,800,Card
ORD605,8/28/2024,ST003,Chicago,South,PRD397,Ganesha Idol,Other,Religious,CUST1617,Ganesh Bhakt E,Consumer,Michael Brown,2,5500,5,10450,8000,2450,Card
ORD606,8/28/2024,ST003,Chicago,South,PRD398,Festive Decoration Lights,Electronics,Decor,CUST1618,Ganesh Bhakt F,Consumer,Michael Brown,4,1800,0,7200,5500,1700,Online
ORD607,8/29/2024,ST004,Houston,East,PRD559,Durga Puja Advance Booking,Furniture,Festive,CUST1619,Pujo Lover G,Consumer,Jessica Davis,2,15000,8,27600,21000,6600,Card
ORD608,8/29/2024,ST004,Houston,East,PRD560,Puja Pandal Furniture,Furniture,Festive,CUST1620,Pujo Lover H,Consumer,Jessica Davis,5,8500,10,38250,29000,9250,Cash
ORD609,8/30/2024,ST005,Houston,South,PRD595,Onam Celebration Pack,Furniture,Festive,CUST1621,Onam Celebrator I,Consumer,David Wilson,3,2500,5,7125,5400,1725,Card
ORD610,8/30/2024,ST005,Houston,South,PRD596,Kerala Specialities,Furniture,Regional,CUST1622,Onam Celebrator J,Consumer,David Wilson,4,1800,0,7200,5500,1700,Online
ORD611,8/31/2024,ST006,Houston,West,PRD675,Ganesh Visarjan Kit,Other,Religious,CUST1623,Ganesh Bhakt K,Consumer,Daniel Miller,3,1500,0,4500,3400,1100,Card
ORD612,8/31/2024,ST006,Houston,West,PRD676,Eco-friendly Ganesha,Other,Religious,CUST1624,Ganesh Bhakt L,Consumer,Daniel Miller,2,2200,5,4180,3200,980,Online
ORD613,9/1/2024,ST001,New York,West,PRD205,Teachers' Day Gifts,Electronics,Gifts,CUST1625,Student M,Consumer,John Smith,3,3500,5,9975,7600,2375,Card
ORD614,9/1/2024,ST001,New York,West,PRD206,Kindle Gift,Electronics,E-Readers,CUST1626,Student N,Consumer,John Smith,2,12000,8,22080,17000,5080,Online
ORD615,9/2/2024,ST002,Los Angeles,North,PRD303,Teacher's Day Saree,Clothing,Women's Wear,CUST1627,Student O,Consumer,Emily Johnson,1,5500,5,5225,4000,1225,Card
ORD616,9/2/2024,ST002,Los Angeles,North,PRD304,Formal Shirt Gift,Clothing,Men's Wear,CUST1628,Student P,Consumer,Emily Johnson,2,2800,0,5600,4200,1400,Cash
ORD617,9/3/2024,ST003,Chicago,South,PRD399,Onam Sale Continues,Electronics,Festive,CUST1629,Shopper Q,Consumer,Michael Brown,2,18000,10,32400,25000,7400,Card
ORD618,9/3/2024,ST003,Chicago,South,PRD400,Festival Offers,Electronics,All,CUST1630,Shopper R,Consumer,Michael Brown,3,15000,8,41400,32000,9400,Online
ORD619,9/4/2024,ST004,Houston,East,PRD561,Pujo Countdown Begins,Furniture,Festive,CUST1631,Pujo Lover S,Consumer,Jessica Davis,2,25000,12,44000,34000,10000,Card
ORD620,9/4/2024,ST004,Houston,East,PRD562,Festive Home Makeover,Furniture,All,CUST1632,Pujo Lover T,Consumer,Jessica Davis,4,12000,8,44160,34000,10160,Cash
ORD621,9/5/2024,ST005,Houston,South,PRD597,Onam Sadhya Special,Furniture,Festive,CUST1633,Onam Lover U,Consumer,David Wilson,3,2800,0,8400,6400,2000,Card
ORD622,9/5/2024,ST005,Houston,South,PRD598,Banana Chips Bulk,Furniture,Snacks,CUST1634,Onam Lover V,Consumer,David Wilson,5,450,0,2250,1700,550,Online
ORD623,9/6/2024,ST006,Houston,West,PRD677,Ganesh Festival Finale,Sports,Events,CUST1635,Ganesh Bhakt W,Consumer,Daniel Miller,3,1800,5,5130,3900,1230,Card
ORD624,9/6/2024,ST006,Houston,West,PRD678,Cultural Event Supplies,Sports,Equipment,CUST1636,Ganesh Bhakt X,Consumer,Daniel Miller,4,1200,0,4800,3600,1200,Online
ORD625,9/7/2024,ST007,Houston,East,PRD563,Pujo Shopping Spree,Furniture,Festive,CUST1637,Pujo Lover Y,Consumer,Jessica Davis,3,18000,10,48600,37000,11600,Card
